id,Completed,Last page seen,Start language,Date last action,Date started,IP address,Referrer URL,What year are you?,What is your major?,"If you have a second major, what is it?",What is your gender?,[African American / Black] What racial/ethnic group do you identify with? Check all that apply.,[American Indian / Alaskan Native] What racial/ethnic group do you identify with? Check all that apply.,[Asian / Pacific Islander] What racial/ethnic group do you identify with? Check all that apply.,[Hispanic] What racial/ethnic group do you identify with? Check all that apply.,[White] What racial/ethnic group do you identify with? Check all that apply.,"[Domestic, Race/Ethnicity unknown] What racial/ethnic group do you identify with? Check all that apply.",[International] What racial/ethnic group do you identify with? Check all that apply.,What income bracket does your family fall into?,Please choose one,What is your status at UCLA?,What is your voting status?,"If you voted in the 2008 elections, which presidential candidate did you vote for?","If you did not vote in the 2008 elections, which presidential candidate did you support?","[Worked on a local, state, or national political campaign] Which of the following did you do last year? Check all that apply.",[Participated in student protests] Which of the following did you do last year? Check all that apply.,[Participated in a politically oriented student group] Which of the following did you do last year? Check all that apply.,What political party do you identify with?,Which presidential candidate are you planning to vote for in 2012?,Economy,Job Market,International affairs,Immigration,Education,Healthcare,Social issues,What is your current attitude toward the overall policies of President Obama?,What is your current attitude toward President Obama's education policies?,What is your current attitude toward President Obama's immigration policies?,Proposition 30,"On a 1-5 scale, how familiar are you with the tax measure?",How do you plan to vote on Proposition 30?,How do you think Proposition 30 will affect the UC?,Total time,Group time: General Information,Group time: Presidential Election,Group time: California tax measure
197,,1,en,2012-09-24 18:34:00,2012-09-24 18:32:00,164.67.2.214,http://36ohk6dgmcd1n-c.c.yom.mail.yahoo.net/om/api/1.0/openmail.app.invoke/36ohk6dgmcd1n/11/1.0.35/us/en-US/view.html/0,First,Linguistics and Asian Languages and Cultures,,Female,False,False,False,False,True,False,False,"Annual income of $80,000 or less",I have both loans and financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Other,False,False,False,Republican,,,,,,,,,,,,,,,,79.92,79.92,0,0
198,2012-09-24 18:39:00,3,en,2012-09-24 18:39:00,2012-09-24 18:34:00,174.254.71.240,,Third,Business Economics,,Male,False,False,False,False,True,False,False,"Annual income between $80,000 - $120,000",I have neither financial aid nor loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,McCain (Republican Party),False,False,False,Republican,Romney (Republican Party),5,5,3,2,3,2,1,Strongly against,Strongly against,Strongly against,,4,"I will vote no on Proposition 30, which would not result in a tax increase.",Proposition 30 will have a negative impact.,279.49,120.6,84.78,74.11
199,2012-09-24 18:44:00,3,en,2012-09-24 18:44:00,2012-09-24 18:34:00,174.240.64.102,,Fourth,Biology,,Female,False,False,False,False,True,False,False,"Annual income over $120,000",I have neither financial aid nor loans,In-state,I am a registered U.S. voter.,Obama (Democratic Party),,False,True,False,Democrat,Obama (Democratic Party),4,4,4,4,4,4,5,Support,Support,Support,,3,"I will vote yes on Proposition 30, which would result in a tax increase.",I do not know enough about Proposition 30.,557.47,145.59,370.54,41.34
200,2012-09-24 18:40:00,3,en,2012-09-24 18:40:00,2012-09-24 18:37:00,169.232.78.85,http://36ohk6dgmcd1n-c.c.yom.mail.yahoo.net/om/api/1.0/openmail.app.invoke/36ohk6dgmcd1n/11/1.0.35/us/en-US/view.html/0,Second,Neuroscience,,Female,False,False,False,True,True,False,False,"Annual income of $80,000 or less",I have both loans and financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,Obama (Democratic Party),5,5,5,4,5,5,5,Support,Support,Support,,2,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a negative impact.,202.16,108.78,48.03,45.35
201,2012-09-24 18:41:00,3,en,2012-09-24 18:41:00,2012-09-24 18:37:00,67.164.52.194,http://36ohk6dgmcd1n-c.c.yom.mail.yahoo.net/om/api/1.0/openmail.app.invoke/36ohk6dgmcd1n/11/1.0.35/us/en-US/view.html/0,Third,Political Science,,Female,False,False,False,False,True,False,False,"Annual income of $80,000 or less",I have both loans and financial aid,In-state,"I am not a registered U.S. voter, but I plan to register before the 2012 elections.",Obama (Democratic Party),,True,True,True,Democrat,Obama (Democratic Party),5,5,5,5,5,5,3,Strongly support,Strongly support,Strongly support,,4,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a strong positive impact.,247.91,92.75,56.61,98.55
202,2012-09-24 18:42:00,3,en,2012-09-24 18:42:00,2012-09-24 18:38:00,164.67.3.227,,First,Undeclared - Humanities,,Female,False,True,False,False,True,False,False,"Annual income of $80,000 or less",I have neither financial aid nor loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,McCain (Republican Party),False,False,False,Republican,Romney (Republican Party),5,5,5,5,5,5,5,Against,Against,Against,,5,"I will vote no on Proposition 30, which would not result in a tax increase.",Proposition 30 will have a negative impact.,233.13,81.31,84.11,67.71
203,,1,en,2012-09-24 18:40:00,2012-09-24 18:38:00,169.232.237.107,,First,Design | Media Arts,,Female,False,False,False,False,True,False,False,"Annual income over $120,000",I have neither financial aid nor loans,In-state,I am not a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,,,,,,,,,,,,,,,,107.93,107.93,0,0
205,,0,en,2012-09-24 18:39:00,2012-09-24 18:39:00,72.134.32.89,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
206,2012-09-24 18:44:00,3,en,2012-09-24 18:44:00,2012-09-24 18:41:00,169.232.245.108,,First,Computer Science,Mathematics,Male,False,False,True,False,False,False,False,"Annual income of $80,000 or less",I only have financial aid,In-state,I am not a registered U.S. voter.,I didn't vote in the 2008 elections,Other,False,False,False,Independent,Obama (Democratic Party),4,5,4,2,5,4,1,Support,Support,Support,,2,I am undecided.,Proposition 30 will have no impact.,201.08,91.96,84.58,24.54
207,2012-09-24 18:44:00,3,en,2012-09-24 18:44:00,2012-09-24 18:42:00,164.67.124.18,,First,Physiological Science,,Female,False,False,False,False,True,False,False,"Annual income between $80,000 - $120,000",I have neither financial aid nor loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,Obama (Democratic Party),2,2,4,3,5,4,5,Support,Support,Support,,1,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a positive impact.,145.63,56.31,46.17,43.15
208,,0,en,2012-09-24 18:42:00,2012-09-24 18:42:00,164.67.3.227,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
209,2012-09-24 18:48:00,3,en,2012-09-24 18:48:00,2012-09-24 18:44:00,76.166.145.211,,Fourth,Art,,Female,False,False,False,False,True,False,False,"Annual income of $80,000 or less",I have both loans and financial aid,In-state,I am a registered U.S. voter.,Obama (Democratic Party),,False,False,False,Independent,Obama (Democratic Party),3,4,4,3,4,4,5,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,,1,"I will vote yes on Proposition 30, which would result in a tax increase.",I do not know enough about Proposition 30.,215.64,95.59,69.81,50.24
210,,0,en,2012-09-24 18:47:00,2012-09-24 18:47:00,108.249.210.48,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
211,,2,en,2012-09-24 18:54:00,2012-09-24 18:48:00,76.89.180.87,,Fourth,Mechanical Engineering,,Male,False,False,False,True,False,False,False,"Annual income of $80,000 or less",I only have financial aid,In-state,I am a registered U.S. voter.,Obama (Democratic Party),,False,False,False,Democrat,Obama (Democratic Party),5,4,4,3,5,5,4,Neutral,Support,Support,,,,,383.95,157.16,226.79,0
212,,0,en,2012-09-24 18:49:00,2012-09-24 18:49:00,169.232.88.200,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
213,,0,en,2012-09-24 18:51:00,2012-09-24 18:51:00,164.67.66.108,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
214,,0,en,2012-09-24 18:51:00,2012-09-24 18:51:00,149.142.226.206,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
215,,2,en,2012-09-24 18:54:00,2012-09-24 18:52:00,76.240.160.189,,First,Biochemistry,Art,Male,False,False,True,False,False,False,False,"Annual income of $80,000 or less",I only have financial aid,In-state,I am ineligible to vote in the U.S.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,none of the above,,,,,,,,,,,,,,,,167.57,100.6,66.97,0
216,,0,en,2012-09-24 18:52:00,2012-09-24 18:52:00,108.200.77.112,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
217,,0,en,2012-09-24 18:53:00,2012-09-24 18:53:00,169.232.93.10,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
218,,0,en,2012-09-24 18:55:00,2012-09-24 18:55:00,76.173.52.162,http://36ohk6dgmcd1n-c.c.yom.mail.yahoo.net/om/api/1.0/openmail.app.invoke/36ohk6dgmcd1n/11/1.0.35/us/en-US/view.html/0,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
219,,0,en,2012-09-24 18:59:00,2012-09-24 18:59:00,69.234.116.63,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
220,,0,en,2012-09-24 18:59:00,2012-09-24 18:59:00,174.254.49.255,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
221,2012-09-24 19:07:00,3,en,2012-09-24 19:07:00,2012-09-24 19:04:00,131.179.34.42,,Third,Neuroscience,,Female,False,False,False,False,True,False,False,"Annual income between $80,000 - $120,000",I only have loans,In-state,I am a registered U.S. voter.,Obama (Democratic Party),,False,False,False,none of the above,Obama (Democratic Party),5,4,4,4,5,5,5,Support,Strongly support,I don't know enough about the president's policies to answer this question.,,1,I am undecided.,I do not know enough about Proposition 30.,176.9,89.93,53.47,33.5
222,,0,en,2012-09-24 19:05:00,2012-09-24 19:05:00,70.197.146.37,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
223,2012-09-24 19:10:00,3,en,2012-09-24 19:10:00,2012-09-24 19:05:00,169.232.122.186,,Second,Business Economics,,Female,False,False,False,False,True,False,False,,I have neither financial aid nor loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,McCain (Republican Party),False,False,False,Republican,Romney (Republican Party),4,4,4,3,3,3,4,Strongly against,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,,1,"I will vote no on Proposition 30, which would not result in a tax increase.",I do not know enough about Proposition 30.,301.06,89.42,110.31,101.33
224,2012-09-24 19:07:00,3,en,2012-09-24 19:07:00,2012-09-24 19:05:00,76.168.160.110,,Fifth or above,Astrophysics,"Mathematics, Applied",Male,True,False,False,True,True,False,False,"Annual income of $80,000 or less",I have both loans and financial aid,In-state,I am a registered U.S. voter.,Obama (Democratic Party),,False,False,False,Democrat,Obama (Democratic Party),2,2,4,4,5,5,5,Strongly support,Strongly support,Neutral,,4,"I will vote yes on Proposition 30, which would result in a tax increase.",I do not know enough about Proposition 30.,119.61,58.61,34.22,26.78
225,2012-09-24 19:10:00,3,en,2012-09-24 19:10:00,2012-09-24 19:07:00,164.67.215.100,,First,Biology,,Male,False,False,True,False,False,False,False,"Annual income of $80,000 or less",I only have financial aid,In-state,I am ineligible to vote in the U.S.,I didn't vote in the 2008 elections,Other,False,False,False,Independent,Other,5,5,3,3,5,5,4,Support,Neutral,Neutral,,1,I am not going to vote.,Proposition 30 will have a positive impact.,186.29,97.92,63.65,24.72
226,2012-09-24 19:12:00,3,en,2012-09-24 19:12:00,2012-09-24 19:08:00,76.169.217.89,,Third,English,,Female,False,False,False,False,True,False,False,"Annual income of $80,000 or less",I have both loans and financial aid,In-state,I am a registered U.S. voter.,Obama (Democratic Party),,False,True,False,Green,Obama (Democratic Party),5,5,5,3,5,3,4,Support,Strongly support,I don't know enough about the president's policies to answer this question.,,1,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a positive impact.,254.2,83.46,104.22,66.52
227,2012-09-24 19:12:00,3,en,2012-09-24 19:12:00,2012-09-24 19:09:00,149.142.226.206,,First,Undeclared - Social Sciences,,Male,False,False,False,False,True,False,False,"Annual income over $120,000",I have both loans and financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,True,True,Democrat,Obama (Democratic Party),4,5,3,2,5,4,4,Support,I don't know enough about the president's policies to answer this question.,Neutral,,3,I am undecided.,Proposition 30 will have a positive impact.,157.2,62.03,53.37,41.8
228,2012-09-24 19:16:00,3,en,2012-09-24 19:16:00,2012-09-24 19:11:00,164.67.98.169,,Third,Linguistics,,Female,False,False,False,False,True,False,False,"Annual income between $80,000 - $120,000",I have both loans and financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,Obama (Democratic Party),5,5,5,3,5,5,5,Support,I don't know enough about the president's policies to answer this question.,Support,,1,"I will vote yes on Proposition 30, which would result in a tax increase.",I do not know enough about Proposition 30.,257.2,130.06,78.97,48.17
229,2012-09-24 19:17:00,3,en,2012-09-24 19:17:00,2012-09-24 19:14:00,164.67.54.64,,Fourth,Political Science,,Female,False,False,True,False,False,False,False,"Annual income of $80,000 or less",I have both loans and financial aid,In-state,"I am not a registered U.S. voter, but I plan to register before the 2012 elections.",I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,Obama (Democratic Party),5,5,5,4,5,4,4,Support,Neutral,Support,,4,"I will vote yes on Proposition 30, which would result in a tax increase.",I do not know enough about Proposition 30.,165.04,86.97,36.5,41.57
230,2012-09-24 19:18:00,3,en,2012-09-24 19:18:00,2012-09-24 19:14:00,198.228.216.157,,Third,Neuroscience,,Female,False,False,False,False,True,False,False,"Annual income over $120,000",I have neither financial aid nor loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Other,False,False,False,Libertarian,Other,3,4,2,4,3,2,4,Neutral,I don't know enough about the president's policies to answer this question.,I don't know enough about the president's policies to answer this question.,,2,"I will vote no on Proposition 30, which would not result in a tax increase.",Proposition 30 will have a negative impact.,217.62,85.98,81.01,50.63
231,,0,en,2012-09-24 19:15:00,2012-09-24 19:15:00,169.232.214.106,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
232,,1,en,2012-09-24 19:16:00,2012-09-24 19:15:00,149.142.132.182,,Second,Design | Media Arts,World Arts and Cultures,Male,False,False,False,True,True,False,False,"Annual income of $80,000 or less",I only have financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),True,True,True,Democrat,,,,,,,,,,,,,,,,61.67,61.67,0,0
233,2012-09-24 19:20:00,3,en,2012-09-24 19:20:00,2012-09-24 19:15:00,164.67.2.23,,Second,Computer Science and Engineering,,Male,False,False,False,False,True,False,False,"Annual income of $80,000 or less",I only have financial aid,In-state,"I am not a registered U.S. voter, but I plan to register before the 2012 elections.",I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Independent,Obama (Democratic Party),5,4,4,2,2,3,2,Support,I don't know enough about the president's policies to answer this question.,Neutral,,3,"I will vote yes on Proposition 30, which would result in a tax increase.",I do not know enough about Proposition 30.,304.24,78.86,65.61,159.77
234,2012-09-24 19:24:00,3,en,2012-09-24 19:24:00,2012-09-24 19:16:00,149.142.227.166,,Second,Aerospace Engineering,,Male,False,False,False,False,True,False,False,"Annual income of $80,000 or less",I only have financial aid,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,none of the above,Obama (Democratic Party),5,5,4,2,5,5,3,Support,Support,Support,,3,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a positive impact.,485.4,241.94,99.25,144.21
235,2012-09-24 19:21:00,3,en,2012-09-24 19:21:00,2012-09-24 19:18:00,169.232.72.217,http://mail.aol.com/37001-111/aol-6/en-us/Lite/MsgRead.aspx?folder=Inbox&uid=40174962&seq=4&bStripImagesFromThisSenderIfUnknown=false&bStripLinksFromThisSenderIfUnknown=false&bAddContact=false,First,Biology,,Male,False,False,True,False,False,False,False,"Annual income of $80,000 or less",I have both loans and financial aid,In-state,"I am not a registered U.S. voter, but I plan to register before the 2012 elections.",I didn't vote in the 2008 elections,,False,False,False,Independent,Obama (Democratic Party),4,4,3,3,4,4,2,Support,Support,I don't know enough about the president's policies to answer this question.,,3,"I will vote yes on Proposition 30, which would result in a tax increase.",Proposition 30 will have a negative impact.,191.23,58.64,85.95,46.64
236,,0,en,2012-09-24 19:18:00,2012-09-24 19:18:00,99.189.0.43,,,,,,False,False,False,False,False,False,False,,,,,,,False,False,False,,,,,,,,,,,,,,,,,0,0,0,0
237,2012-09-24 19:22:00,3,en,2012-09-24 19:22:00,2012-09-24 19:19:00,169.232.178.94,,First,Undeclared - Humanities,,Female,False,False,False,False,True,False,False,"Annual income over $120,000",I only have loans,In-state,I am a registered U.S. voter.,I didn't vote in the 2008 elections,Obama (Democratic Party),False,False,False,Democrat,Obama (Democratic Party),5,5,5,3,5,4,5,Support,Support,Neutral,,2,I am undecided.,I do not know enough about Proposition 30.,176.68,86.85,63.3,26.53
